"7","[15764, 11643, 9422]","[1352222342, 1352222777, 1352222851]","[119, 119, 228]"
"7","[5077, 8719, 23173, 12349]","[1352486218, 1352486637, 1352556541, 1352556909]","[119, 27, 22, 11]"
"7","[15764]","[1352593858]","[119]"
"7","[18983]","[1352689443]","[37]"
"7","[15764, 15764, 15398]","[1352740934, 1352780283, 1352781236]","[119, 119, 209]"
"7","[10646, 3286]","[1353634126, 1353634235]","[62, 43]"
"7","[3768, 20085]","[1353983188, 1353986006]","[2, 44]"
"7","[11471]","[1354506267]","[209]"
"7","[6999]","[1354591404]","[69]"
"7","[11092, 12760]","[1354655755, 1354674742]","[110, 171]"
"7","[2570]","[1354746255]","[111]"
"7","[348]","[1354844030]","[184]"
"7","[9829, 19760]","[1355451842, 1355452428]","[116, 193]"
"7","[3360]","[1355709817]","[209]"
"7","[19038]","[1356576790]","[37]"
"7","[15398]","[1356660906]","[209]"
"7","[19945]","[1356719191]","[116]"
"7","[16169, 15764, 8517]","[1357431615, 1357434653, 1357434781]","[195, 119, 228]"
"7","[22820]","[1357525771]","[184]"
"7","[24170]","[1357601160]","[119]"
"7","[8995]","[1357672700]","[209]"
"7","[16834]","[1357770778]","[171]"
"7","[9506]","[1358306394]","[57]"
"7","[15764]","[1358385787]","[119]"
"7","[22029]","[1359260383]","[119]"
"7","[1722]","[1359579857]","[171]"
"7","[8211]","[1360030724]","[178]"
"7","[22122]","[1360202323]","[37]"
"7","[3048, 16169]","[1360270771, 1360272112]","[145, 195]"
"7","[10]","[1360635559]","[57]"
"7","[3219]","[1360723246]","[209]"
"7","[8211, 15823]","[1360806773, 1360808075]","[178, 184]"
"8","[3067]","[1333466624]","[119]"
"8","[3067]","[1333552990]","[119]"
"8","[8027]","[1333942181]","[119]"
"8","[3067]","[1334158868]","[119]"
"8","[8027, 6221]","[1334196899, 1334199217]","[119, 136]"
"8","[15662, 5073, 20482, 5263, 13089, 18247]","[1334281110, 1334282423, 1334282974, 1334285045, 1334286182, 1334288085]","[119, 119, 119, 116, 171, 116]"
"8","[3067, 4674]","[1334340566, 1334346010]","[119, 219]"
"8","[16169]","[1334437356]","[195]"
"8","[8027]","[1334724800]","[119]"
"8","[3067]","[1334848823]","[119]"
"8","[19037]","[1334959307]","[44]"
"8","[3067]","[1335107924]","[119]"
"8","[5543]","[1335284208]","[119]"
"8","[15662, 5543]","[1335382659, 1335383121]","[119, 119]"
"8","[4441]","[1335492481]","[46]"
"8","[2806, 3291]","[1335562079, 1335563057]","[171, 76]"
"8","[10244, 8027]","[1335899561, 1335929535]","[119, 119]"
"8","[21646]","[1336092537]","[102]"
"8","[14647, 18183, 3291]","[1336163088, 1336169535, 1336170833]","[62, 11, 76]"
"8","[3067]","[1336316907]","[119]"
"8","[8027, 6221]","[1336364143, 1336366486]","[119, 136]"
"8","[6221]","[1336449962]","[136]"
"8","[14283, 8027, 11424]","[1336509448, 1336535464, 1336572201]","[119, 119, 195]"
"8","[3067]","[1337008584]","[119]"
"8","[15662, 5543, 8027, 6221]","[1337024082, 1337025133, 1337056178, 1337059477]","[119, 119, 119, 136]"
"8","[5543]","[1337132729]","[119]"
"8","[389, 5543, 15662]","[1337187497, 1337189814, 1337190738]","[119, 119, 119]"
"8","[8027, 6221]","[1337314568, 1337316676]","[119, 136]"
"8","[5110, 9990, 1652]","[1337365783, 1337368018, 1337382620]","[119, 119, 116]"
"8","[3067]","[1337613836]","[119]"
"8","[5543, 8027, 6221, 12599]","[1337635533, 1337654229, 1337657262, 1337658333]","[119, 119, 136, 209]"
"8","[5543]","[1337801373]","[119]"
"8","[8027, 6221]","[1337919422, 1337921770]","[119, 136]"
"8","[3067, 4674, 20046, 19968, 3291]","[1337969067, 1337970619, 1337976187, 1337978819, 1337983649]","[119, 219, 171, 116, 76]"
"8","[19833, 4165]","[1338067317, 1338090287]","[228, 116]"
"8","[7864, 8027, 6221]","[1338156049, 1338180329, 1338182305]","[184, 119, 136]"
"8","[5543, 12321, 15662, 8027, 3067]","[1338223678, 1338235541, 1338239204, 1338266071, 1338268515]","[119, 209, 119, 119, 119]"
"8","[15662, 5543]","[1338320558, 1338328964]","[119, 119]"
"8","[14283, 4368, 3067]","[1338786395, 1338788083, 1338822882]","[119, 171, 119]"
"8","[8027]","[1338956013]","[119]"
"8","[15662, 4301, 5543]","[1339003327, 1339010340, 1339011477]","[119, 171, 119]"
"8","[18183, 3291]","[1339192464, 1339196980]","[11, 76]"
"8","[14283, 8027]","[1339360629, 1339380904]","[119, 119]"
"8","[389, 8027, 15547]","[1339446405, 1339473489, 1339516078]","[119, 119, 119]"
"8","[23387]","[1339531401]","[27]"
"8","[8027]","[1339740771]","[119]"
"8","[14647]","[1339884208]","[62]"
"8","[1652, 14283]","[1339949151, 1339963679]","[116, 119]"
"8","[8027]","[1340074115]","[119]"
"8","[3067]","[1340205824]","[119]"
"8","[8027, 6221]","[1340244304, 1340246416]","[119, 136]"
"8","[8027, 6221]","[1340594822, 1340597074]","[119, 136]"
"8","[3067]","[1340724761]","[119]"
"8","[15186, 11329]","[1341087057, 1341089147]","[179, 116]"
"8","[5449, 8027, 6221]","[1341246667, 1341289433, 1341291594]","[27, 119, 136]"
"8","[23196, 3067]","[1341356059, 1341415259]","[219, 119]"
"8","[15662, 5543, 5543, 15662, 8027]","[1341421190, 1341421697, 1341430316, 1341430931, 1341458610]","[119, 119, 119, 119, 119]"
"8","[8027, 6221]","[1341542488, 1341545519]","[119, 136]"
"8","[3291]","[1341614440]","[76]"
"8","[19450, 3067, 8027]","[1341713846, 1341759937, 1341762059]","[136, 119, 119]"
"8","[8027, 6221]","[1341805696, 1341808041]","[119, 136]"
"8","[8027, 3067]","[1342072153, 1342106896]","[119, 119]"
"8","[15662, 5543, 6221]","[1342133590, 1342138815, 1342156326]","[119, 119, 136]"
"8","[9990]","[1342206801]","[119]"
"8","[8027, 3067]","[1347511962, 1347514360]","[119, 119]"
"8","[201]","[1347673965]","[209]"
"8","[19450]","[1349658160]","[136]"
"8","[8027, 12599]","[1350007851, 1350010564]","[119, 209]"
"8","[17825, 6424, 201]","[1350072538, 1350072934, 1350098559]","[136, 37, 209]"
"8","[8027]","[1350362640]","[119]"
"8","[8027]","[1350448934]","[119]"
"8","[6221, 3067]","[1350878714, 1350920633]","[136, 119]"
"8","[14611]","[1350951103]","[219]"
"8","[389, 20352, 12599, 3067]","[1351035166, 1351041435, 1351043890, 1351091860]","[119, 119, 209, 119]"
"8","[8027]","[1351132653]","[119]"
"8","[3067]","[1351438340]","[119]"
"8","[8027]","[1351479251]","[119]"
"8","[6522]","[1351612148]","[136]"
"8","[8027, 8027, 12599, 6221, 3067]","[1351629036, 1351651867, 1351654509, 1351655020, 1351696642]","[119, 119, 209, 136, 119]"
"8","[3067]","[1351782633]","[119]"
"8","[8027, 22128, 9374]","[1352089580, 1352090779, 1352091281]","[119, 119, 116]"
"8","[8027, 3067]","[1352167001, 1352214471]","[119, 119]"
"8","[8027, 6221]","[1352257972, 1352260322]","[119, 136]"
"8","[17963]","[1352344152]","[34]"
"8","[8027, 6221]","[1352434066, 1352436338]","[119, 136]"
"8","[1652, 5110]","[1352485439, 1352486699]","[116, 119]"
"8","[3067]","[1352648876]","[119]"
"8","[23196, 5543, 8027, 178]","[1352651861, 1352663087, 1352685852, 1352734954]","[219, 119, 119, 116]"
"8","[16966, 8027, 6221]","[1352736864, 1352777219, 1352780069]","[116, 119, 136]"
"8","[15180]","[1353207535]","[113]"
"8","[4674]","[1353447486]","[219]"
"8","[5559]","[1353525305]","[171]"
"8","[3291]","[1353703697]","[76]"
"8","[11939, 3291]","[1353791455, 1353798870]","[116, 76]"
"8","[8027]","[1353905122]","[119]"
"8","[5449, 389]","[1353947840, 1353983390]","[27, 119]"
"8","[3067, 23196, 15231, 15180, 18893]","[1354301593, 1354307183, 1354307998, 1354330009, 1354330942]","[119, 219, 35, 113, 136]"
"8","[5543, 8027]","[1354488960, 1354505851]","[119, 119]"
"8","[8027, 12599, 3067]","[1354587940, 1354590278, 1354634462]","[119, 209, 119]"
"8","[20352, 6221, 12477]","[1354672373, 1354682569, 1354716588]","[119, 136, 195]"
"8","[24454]","[1355003845]","[195]"
"8","[5449]","[1355157669]","[27]"
"8","[15662, 8027, 14283]","[1355338740, 1355371174, 1355373621]","[119, 119, 119]"
"8","[6221]","[1355457241]","[136]"
"8","[21523, 8730]","[1355508770, 1355509998]","[116, 116]"
"8","[21523, 2056]","[1355618872, 1355623029]","[116, 53]"
"8","[5449, 8027, 6221]","[1355762972, 1355802813, 1355805059]","[27, 119, 136]"
"8","[3067, 8027, 3067]","[1355846649, 1355886927, 1355928911]","[119, 119, 119]"
"8","[5543]","[1355950641]","[119]"
"8","[20580]","[1356133383]","[49]"
"8","[7816, 23316]","[1356207714, 1356216799]","[116, 116]"
"8","[2056]","[1356728764]","[53]"
"8","[21523, 23835, 16563]","[1356822731, 1356823798, 1356825901]","[116, 62, 174]"
"8","[3067]","[1356984510]","[119]"
"8","[3067]","[1357226192]","[119]"
"8","[3291]","[1357342542]","[76]"
"8","[6221]","[1357533331]","[136]"
"8","[8027]","[1357615696]","[119]"
"8","[8027]","[1357700693]","[119]"
"8","[19632, 18893]","[1357769339, 1357785357]","[119, 136]"
"8","[6332, 8027, 6221]","[1357870213, 1357871855, 1357874718]","[219, 119, 136]"
"8","[21523, 5110, 9990, 8730, 3291]","[1357929180, 1357931178, 1357940171, 1357944135, 1357945975]","[116, 119, 119, 116, 76]"
"8","[14647, 18892]","[1358027945, 1358036535]","[62, 116]"
"8","[8027]","[1358223150]","[119]"
"8","[5543, 15662, 6221]","[1358355109, 1358365350, 1358394647]","[119, 119, 136]"
"8","[19632, 23191, 23191]","[1358461658, 1358464724, 1358471162]","[119, 116, 116]"
"8","[3067, 6221]","[1358743163, 1358743457]","[119, 136]"
"8","[16966, 8027]","[1358785230, 1358825955]","[116, 119]"
"8","[8027, 6221]","[1359083479, 1359086102]","[119, 136]"
"8","[19037]","[1359153681]","[44]"
"8","[6732]","[1359231882]","[119]"
"8","[14647]","[1360537199]","[62]"
"8","[8027, 3067]","[1360642146, 1360682912]","[119, 119]"
"8","[8027]","[1360722222]","[119]"
"8","[5543, 8027]","[1360774321, 1360814954]","[119, 119]"
"8","[4674]","[1360953232]","[219]"
"9","[10035]","[1333947276]","[228]"
"9","[22128, 19376, 22909, 6529]","[1334023857, 1334024000, 1334026004, 1334027299]","[119, 53, 119, 153]"
"9","[17439, 21925]","[1334197179, 1334207155]","[153, 171]"
"9","[8234, 18404, 22909, 1266, 23723, 23199, 5958, 22909]","[1334259641, 1334262115, 1334278351, 1334279905, 1334282855, 1334284928, 1334286760, 1334298076]","[69, 137, 119, 228, 53, 62, 176, 119]"
"9","[13991, 1253, 1253, 13991]","[1334348109, 1334348854, 1334379757, 1334380530]","[119, 119, 119, 119]"
"9","[8001]","[1334544092]","[153]"
"9","[20482, 22909]","[1334728628, 1334730781]","[119, 119]"
"9","[9240, 5757]","[1334888595, 1334889880]","[119, 139]"
"9","[21607, 11819]","[1336355933, 1336356543]","[119, 153]"
"9","[14283, 4345]","[1336709661, 1336710282]","[119, 153]"
"9","[14283]","[1336914889]","[119]"
"9","[21607, 11819, 4835]","[1336962458, 1336962900, 1336973576]","[119, 153, 171]"
"9","[7755, 23847, 17553, 14176, 22909, 6604, 11351, 23200]","[1337190564, 1337197094, 1337199145, 1337206783, 1337207608, 1337208778, 1337222493, 1337236362]","[116, 171, 119, 24, 119, 44, 68, 119]"
"9","[21191, 22909, 11244, 15312, 22909, 23200]","[1337911761, 1337914299, 1337917738, 1337917811, 1337925206, 1337926494]","[119, 119, 53, 209, 119, 119]"
"9","[18460, 11848, 17511]","[1337974078, 1337975231, 1337976012]","[119, 209, 27]"
"9","[11819, 1392, 21607]","[1338172324, 1338182857, 1338183184]","[153, 170, 119]"
"9","[14176, 22909, 21587, 6529, 10603, 22909, 23200]","[1338248591, 1338252632, 1338252898, 1338254289, 1338267878, 1338271181, 1338271994]","[24, 119, 171, 153, 209, 119, 119]"
"9","[21607, 11819, 21607]","[1338778415, 1338778852, 1338787158]","[119, 153, 119]"
"9","[19632]","[1338848232]","[119]"
"9","[4486]","[1338987318]","[195]"
"9","[22909, 12301, 545, 23200]","[1339467855, 1339468393, 1339478083, 1339482089]","[119, 171, 37, 119]"
"9","[23847, 20652, 17553, 19226, 14176, 3167, 23723, 22275]","[1339612756, 1339614609, 1339615211, 1339615615, 1339618838, 1339620542, 1339634486, 1339638992]","[171, 116, 119, 119, 24, 44, 53, 209]"
"9","[11819]","[1339986747]","[153]"
"9","[22128, 1921, 22909, 17432]","[1340223714, 1340246564, 1340247107, 1340249173]","[119, 119, 119, 4]"
"9","[13526, 23200, 20108]","[1340589827, 1340594451, 1340596566]","[209, 119, 171]"
"9","[21607, 18154, 941, 8001, 11819, 21607]","[1341195979, 1341196806, 1341197405, 1341197778, 1341197856, 1341207346]","[119, 44, 44, 153, 153, 119]"
"9","[22909, 23723, 17439]","[1341450477, 1341451401, 1341453124]","[119, 53, 153]"
"9","[6650, 23200, 1724, 23200]","[1341512603, 1341514994, 1341518252, 1341556082]","[119, 119, 44, 119]"
"9","[13991, 1253, 8989, 21097]","[1341602787, 1341603272, 1341603539, 1341605188]","[119, 119, 171, 153]"
"9","[22909, 10892, 22909, 23200]","[1341686370, 1341689810, 1341725429, 1341762138]","[119, 139, 119, 119]"
"9","[21193, 23200, 6650, 21607, 11819, 5805, 12356, 23200, 2176]","[1341796964, 1341798232, 1341800570, 1341801832, 1341803380, 1341810063, 1341810531, 1341845111, 1341845180]","[171, 119, 119, 119, 153, 116, 116, 119, 44]"
"9","[23200]","[1341934941]","[119]"
"9","[4660, 9361, 23200]","[1341954814, 1341985840, 1342021307]","[171, 209, 119]"
"9","[1375, 23200, 23200]","[1342055132, 1342056827, 1342107663]","[171, 119, 119]"
"9","[1724, 19139, 23200, 14283]","[1342141220, 1342149468, 1342157541, 1342158635]","[44, 209, 119, 119]"
"9","[23200]","[1342453255]","[119]"
"9","[23200]","[1342539725]","[119]"
"9","[14320]","[1342588920]","[116]"
"9","[1375, 6842]","[1343090824, 1343093219]","[171, 53]"
"9","[22842]","[1343317243]","[22]"
"9","[23200, 8211, 15764, 21607]","[1343615176, 1343617748, 1343617917, 1343618534]","[119, 178, 119, 119]"
"9","[23200, 1375, 1800]","[1344185428, 1344219930, 1344224486]","[119, 171, 119]"
"9","[1375]","[1344477370]","[171]"
"9","[23200]","[1344530674]","[119]"
"9","[22128]","[1344625127]","[119]"
"9","[1800, 22128, 20390]","[1344806036, 1344807826, 1344808594]","[119, 119, 153]"
"9","[13991, 1253, 5449, 10908, 13991]","[1345234422, 1345235014, 1345253443, 1345255051, 1345264199]","[119, 119, 27, 209, 119]"
"9","[6650, 15126, 19127, 22909]","[1345306812, 1345308633, 1345350221, 1345351622]","[119, 116, 178, 119]"
"9","[23200, 1375]","[1345394884, 1345426782]","[119, 171]"
"9","[3131]","[1346812605]","[209]"
"9","[23200, 1800]","[1346864791, 1346883010]","[119, 119]"
"9","[23200]","[1347209086]","[119]"
"9","[20886]","[1347500575]","[171]"
"9","[22029, 10981, 6650]","[1347594651, 1347596430, 1347606435]","[119, 209, 119]"
"9","[1253, 13063, 5449, 4716]","[1347653047, 1347654075, 1347674631, 1347674719]","[119, 47, 27, 139]"
"9","[6439, 13739, 1800]","[1349659838, 1349661976, 1349677856]","[161, 47, 119]"
"9","[23200, 15764, 8211, 19996, 18027]","[1349974066, 1350009789, 1350010300, 1350011369, 1350012647]","[119, 119, 178, 69, 119]"
"9","[1800, 6439]","[1350058851, 1350069870]","[119, 161]"
"9","[22128, 16479, 1800, 1800]","[1350877541, 1350877970, 1350882837, 1350882837]","[119, 178, 119, 119]"
"9","[1800, 1800, 8429]","[1351024925, 1351064753, 1351064918]","[119, 119, 228]"
"9","[23200, 6122, 15262, 2833, 20390, 6439]","[1351097492, 1351115983, 1351116404, 1351125230, 1351125975, 1351149274]","[119, 119, 119, 116, 153, 161]"
"9","[23200, 22909, 4708]","[1351186962, 1351223739, 1351225380]","[119, 119, 153]"
"9","[22909, 11599, 1800, 6439]","[1351345512, 1351346130, 1351351598, 1351352473]","[119, 171, 119, 161]"
"9","[22775]","[1351373805]","[47]"
"9","[8177, 1800]","[1351452354, 1351468961]","[69, 119]"
"9","[23200, 20886, 3471, 1800, 6439]","[1351702033, 1351734142, 1351735422, 1351738349, 1351739583]","[119, 171, 47, 119, 161]"
"9","[1800, 23200, 22909, 4708]","[1351786657, 1351788993, 1351828098, 1351829864]","[119, 119, 119, 153]"
"9","[1375, 23200, 10804]","[1352079690, 1352081397, 1352085782]","[171, 119, 44]"
"9","[6439, 14283, 1800, 13451]","[1352133089, 1352164139, 1352182703, 1352183544]","[161, 119, 119, 231]"
"9","[1375, 6439]","[1352336773, 1352345475]","[171, 161]"
"9","[4950, 15592, 23200, 1800, 1800]","[1352426437, 1352426470, 1352428521, 1352431462, 1352440152]","[230, 171, 119, 119, 119]"
"9","[4006, 1800, 6439]","[1352618253, 1352619608, 1352620934]","[116, 119, 161]"
"9","[12129, 23200, 1800, 1800]","[1352686026, 1352687529, 1352690821, 1352735005]","[171, 119, 119, 119]"
"9","[8177, 1800]","[1353099035, 1353100794]","[69, 119]"
"9","[6439]","[1353310376]","[161]"
"9","[1800, 23200, 1375, 1800, 10804, 6439]","[1353340849, 1353343609, 1353374938, 1353380429, 1353381280, 1353383461]","[119, 119, 171, 119, 44, 161]"
"9","[21193]","[1353465755]","[171]"
"9","[1800, 23200, 20886, 21607, 1902, 6439]","[1353518448, 1353520765, 1353548760, 1353553506, 1353553857, 1353571428]","[119, 119, 171, 119, 119, 161]"
"9","[21708, 6439, 1800]","[1353617215, 1353620979, 1353641655]","[171, 161, 119]"
"9","[6439]","[1353734265]","[161]"
"9","[6439, 1800]","[1353820845, 1353858979]","[161, 119]"
"9","[21337, 1375, 6650, 1800, 1800]","[1353861288, 1353895348, 1353900021, 1353911331, 1353944926]","[119, 171, 119, 119, 119]"
"9","[15112]","[1353981334]","[158]"
"9","[1800, 23200]","[1354032628, 1354034956]","[119, 119]"
"9","[1800]","[1354120379]","[119]"
"9","[8177, 1800]","[1354311535, 1354311665]","[69, 119]"
"9","[18027, 18027, 7788, 1800]","[1354404299, 1354427959, 1354428205, 1354430477]","[119, 119, 171, 119]"
"9","[23200, 20886, 23200]","[1354477314, 1354510124, 1354510313]","[119, 171, 119]"
"9","[23200, 1800, 1800]","[1354553474, 1354604711, 1354636508]","[119, 119, 119]"
"9","[1375, 23200, 22128, 16479, 22128, 1800, 6439]","[1354674871, 1354676898, 1354677978, 1354678413, 1354680106, 1354681970, 1354683024]","[171, 119, 119, 178, 119, 119, 161]"
"9","[23200, 5751, 16656, 2768, 1800]","[1354754816, 1354756154, 1354767381, 1354777347, 1354778937]","[119, 119, 209, 119, 119]"
"9","[1800, 22168, 21708]","[1354813893, 1354821088, 1354866268]","[119, 184, 171]"
"9","[12477, 1800, 6439]","[1355029496, 1355033930, 1355035097]","[195, 119, 161]"
"9","[8847, 96, 1724, 4006, 22798]","[1355172546, 1355174103, 1355185897, 1355239019, 1355241240]","[119, 44, 44, 116, 198]"
"9","[1800, 23200, 23891, 10572, 21708]","[1355330628, 1355332934, 1355365807, 1355376556, 1355384167]","[119, 119, 119, 119, 171]"
"9","[23493, 20886, 23200, 1800]","[1355458982, 1355459096, 1355460875, 1355463686]","[76, 171, 119, 119]"
"9","[13991, 3498, 3498, 13991, 6439, 1800]","[1355531198, 1355532544, 1355542997, 1355544244, 1355547770, 1355585890]","[119, 119, 119, 119, 161, 119]"
"9","[8719, 11566, 10891]","[1355589179, 1355620714, 1355622894]","[27, 139, 69]"
"9","[23200, 17420, 13030, 13030, 7119, 23493, 1800, 21708, 6439]","[1355677803, 1355685099, 1355712058, 1355712059, 1355713283, 1355721091, 1355724107, 1355724365, 1355726162]","[119, 209, 230, 230, 184, 76, 119, 171, 161]"
"9","[1800, 14283, 19789, 12697, 22128]","[1355771239, 1355800913, 1355801318, 1355802996, 1355809348]","[119, 119, 53, 209, 119]"
"9","[1800, 23200, 12129, 4708]","[1355864027, 1355866548, 1355887989, 1355891293]","[119, 119, 171, 153]"
"9","[8429, 1800]","[1356071660, 1356071724]","[228, 119]"
"9","[3274, 13990]","[1356137832, 1356154975]","[119, 119]"
"9","[15112, 8429]","[1356571986, 1356594363]","[158, 228]"
"9","[21708]","[1356666723]","[171]"
"9","[8177, 23200, 22128, 20390, 1800, 8429, 6439]","[1356723225, 1356729854, 1356731119, 1356732136, 1356761642, 1356761667, 1356763012]","[69, 119, 119, 153, 119, 228, 161]"
"9","[8429, 6439]","[1357182360, 1357183672]","[228, 161]"
"9","[8177, 6439]","[1357345638, 1357348046]","[69, 161]"
"9","[3400, 10983]","[1357417710, 1357418592]","[62, 43]"
"9","[23200, 1800]","[1357491303, 1357537306]","[119, 119]"
"9","[10553, 6439]","[1357601284, 1357602698]","[47, 161]"
"9","[20886, 23200, 1800, 6439]","[1357779356, 1357780185, 1357791808, 1357792831]","[171, 119, 119, 161]"
"9","[2176, 4175, 21159, 22128, 6439]","[1357848041, 1357868442, 1357878127, 1357879930, 1357882848]","[44, 69, 145, 119, 161]"
"9","[23493, 1724, 10553, 13739, 21708]","[1357932265, 1357932327, 1357941073, 1357952092, 1357953019]","[76, 44, 47, 47, 171]"
"9","[13991, 22029, 6080, 1094, 973, 5897, 15995, 24170, 18027, 1800]","[1358036109, 1358037952, 1358039262, 1358039610, 1358045342, 1358046000, 1358048935, 1358049354, 1358057750, 1358059166]","[119, 119, 69, 228, 153, 153, 119, 119, 119, 119]"
"9","[1800, 1724, 1800]","[1358180005, 1358211968, 1358226056]","[119, 44, 119]"
"9","[10244, 19285, 1800, 6439]","[1358364861, 1358377961, 1358382118, 1358385572]","[119, 171, 119, 161]"
"9","[8429]","[1358477089]","[228]"
"9","[1375, 1724, 1800]","[1358735933, 1358745036, 1358748736]","[171, 44, 119]"
"9","[1724, 23493, 23200]","[1358816472, 1358825735, 1358825981]","[44, 76, 119]"
"9","[7658, 15262, 23200]","[1358993085, 1358994414, 1358996254]","[171, 119, 119]"
"9","[6439]","[1359266503]","[161]"
"9","[20886, 23200, 15995, 5897, 21607, 6439]","[1359339255, 1359339631, 1359340948, 1359341504, 1359345814, 1359348910]","[171, 119, 119, 153, 119, 161]"
"9","[1800, 1800]","[1359389094, 1359435898]","[119, 119]"
"9","[1800, 23200, 1800]","[1359487817, 1359490601, 1359520946]","[119, 119, 119]"
"9","[1800, 2768, 13770, 4216, 14501, 14283, 6600]","[1359593253, 1359593918, 1359595289, 1359596536, 1359612395, 1359613199, 1359614228]","[119, 119, 116, 27, 209, 119, 136]"
"9","[14283]","[1359814100]","[119]"
"9","[20390]","[1359834911]","[153]"
"9","[1800]","[1360163838]","[119]"
"9","[23493, 15592]","[1360209175, 1360209251]","[76, 171]"
"9","[1375, 14283, 22128]","[1360292267, 1360295706, 1360298274]","[171, 119, 119]"
"9","[6439]","[1360553785]","[161]"
"9","[3829, 23200, 11543, 1800, 6439, 1800]","[1360615500, 1360633830, 1360634990, 1360650775, 1360651507, 1360682826]","[53, 119, 116, 119, 161, 119]"
"9","[23200, 1724, 22168, 1724, 23493]","[1360686394, 1360698332, 1360718046, 1360722635, 1360732528]","[119, 44, 184, 44, 76]"
"9","[23200, 23493, 23200]","[1360778285, 1360812739, 1360814844]","[119, 76, 119]"
